FITS File,SBID,CRVAL1,CRVAL2
image.i.RACS_0927+41.SB20650.cont.taylor.0.restored.conv.fits,20650,141.923075,41.87635833333
image.i.RACS_0933-18.SB22461.cont.taylor.0.restored.conv.fits,22461,143.4375,-18.66772027778
image.i.RACS_0938-14.SB21843.cont.taylor.0.restored.conv.fits,21843,144.5454541667,-14.00890555556
image.i.RACS_0940-09.SB21747.cont.taylor.0.restored.conv.fits,21747,145.074625,-9.34505
image.i.RACS_0944+46.SB22673.cont.taylor.0.restored.conv.fits,22673,146.25,46.50041027778
image.i.RACS_0944-46.SB22044.cont.taylor.0.restored.conv.fits,22044,146.25,-46.50296111111
image.i.RACS_0946-70.SB22530.cont.taylor.0.restored.conv.fits,22530,146.5812833333,-70.30632222222
image.i.RACS_0954+23.SB20789.cont.taylor.0.restored.conv.fits,20789,148.571425,23.31840694444
image.i.RACS_1001+00.SB21071.cont.taylor.0.restored.conv.fits,21071,150.4477583333,0.0
image.i.RACS_1017-23.SB21966.cont.taylor.0.restored.conv.fits,21966,154.2857125,-23.32096388889
image.i.RACS_1023+09.SB21420.cont.taylor.0.restored.conv.fits,21420,155.8208916667,9.342486111111
image.i.RACS_1023-41.SB21915.cont.taylor.0.restored.conv.fits,21915,155.7692291667,-41.87891111111
image.i.RACS_1038-51.SB22047.cont.taylor.0.restored.conv.fits,22047,159.5454541667,-51.11844333333
image.i.RACS_1039-23.SB21849.cont.taylor.0.restored.conv.fits,21849,160.0,-23.32096388889
image.i.RACS_1054+37.SB20657.cont.taylor.0.restored.conv.fits,20657,163.6363625,37.24593611111
image.i.RACS_1106+00.SB21074.cont.taylor.0.restored.conv.fits,21074,166.5671625,0.0
image.i.RACS_1106+04.SB21489.cont.taylor.0.restored.conv.fits,21489,166.5671625,4.673775
image.i.RACS_1114+46.SB22675.cont.taylor.0.restored.conv.fits,22675,168.75,46.50041027778
image.i.RACS_1114-46.SB21971.cont.taylor.0.restored.conv.fits,21971,168.75,-46.50296111111
image.i.RACS_1125-23.SB21675.cont.taylor.0.restored.conv.fits,21675,171.4285708333,-23.32096388889
image.i.RACS_1211+23.SB20596.cont.taylor.0.restored.conv.fits,20596,182.8571416667,23.31840694444
image.i.RACS_1212-28.SB21677.cont.taylor.0.restored.conv.fits,21677,183.0,-27.9695
image.i.RACS_1220-60.SB22344.cont.taylor.0.restored.conv.fits,22344,185.1428541667,-60.32171388889
image.i.RACS_1223-64.SB22345.cont.taylor.0.restored.conv.fits,22345,185.80645,-64.90365555556
image.i.RACS_1232-14.SB21426.cont.taylor.0.restored.conv.fits,21426,188.1818166667,-14.00890555556
image.i.RACS_1234-23.SB21495.cont.taylor.0.restored.conv.fits,21495,188.571425,-23.32096388889
image.i.RACS_1245+46.SB20165.cont.taylor.0.restored.conv.fits,20165,191.25,46.50041027778
image.i.RACS_1253-09.SB21332.cont.taylor.0.restored.conv.fits,21332,193.4328333333,-9.34505
image.i.RACS_1256-18.SB21974.cont.taylor.0.restored.conv.fits,21974,194.0625,-18.66772027778
image.i.RACS_1315-04.SB33098.cont.taylor.0.restored.conv.fits,33098,198.8059666667,-4.676341666667
image.i.RACS_1318-18.SB40925.cont.taylor.0.restored.conv.fits,40925,199.6875,-18.66772027778
image.i.RACS_1319-23.SB21497.cont.taylor.0.restored.conv.fits,21497,200.0,-23.32096388889
image.i.RACS_1341-18.SB23100.cont.taylor.0.restored.conv.fits,23100,205.3125,-18.66772027778
image.i.RACS_1341-18.SB40979.cont.taylor.0.restored.conv.fits,40979,205.3125,-18.66772027778
image.i.RACS_1351-32.SB21682.cont.taylor.0.restored.conv.fits,21682,207.9310333333,-32.61161944444
image.i.RACS_1403-18.SB23171.cont.taylor.0.restored.conv.fits,23171,210.9375,-18.66772027778
image.i.RACS_1403-18.SB40928.cont.taylor.0.restored.conv.fits,40928,210.9375,-18.66772027778
image.i.RACS_1412-28.SB21500.cont.taylor.0.restored.conv.fits,21500,213.0,-27.9695
image.i.RACS_1418-69.SB37889.cont.taylor.0.restored.conv.fits,37889,214.6153833333,-69.47467222222
image.i.RACS_1436-28.SB21501.cont.taylor.0.restored.conv.fits,21501,219.0,-27.9695
image.i.RACS_1441+32.SB20533.cont.taylor.0.restored.conv.fits,20533,220.344825,32.60906666667
image.i.RACS_1443-14.SB29340.cont.taylor.0.restored.conv.fits,29340,220.9090875,-14.00890555556
image.i.RACS_1502-04.SB40980.cont.taylor.0.restored.conv.fits,40980,225.6716416667,-4.676341666667
image.i.RACS_1502-09.SB41212.cont.taylor.0.restored.conv.fits,41212,225.6716416667,-9.34505
image.i.RACS_1511+18.SB20807.cont.taylor.0.restored.conv.fits,20807,227.8125,18.66515833333
image.i.RACS_1524+00.SB41507.cont.taylor.0.restored.conv.fits,41507,231.044775,0.0
image.i.RACS_1524+28.SB20665.cont.taylor.0.restored.conv.fits,20665,231.0,27.96694555556
image.i.RACS_1524-09.SB41511.cont.taylor.0.restored.conv.fits,41511,231.044775,-9.34505
image.i.RACS_1531+32.SB20606.cont.taylor.0.restored.conv.fits,20606,232.7586166667,32.60906666667
image.i.RACS_1542-37.SB22063.cont.taylor.0.restored.conv.fits,22063,235.6363625,-37.24848888889
image.i.RACS_1545-09.SB23181.cont.taylor.0.restored.conv.fits,23181,236.4179083333,-9.34505
image.i.RACS_1607+04.SB21927.cont.taylor.0.restored.conv.fits,21927,241.7910416667,4.673775
image.i.RACS_1607-04.SB23183.cont.taylor.0.restored.conv.fits,23183,241.7910416667,-4.676341666667
image.i.RACS_1607-09.SB23182.cont.taylor.0.restored.conv.fits,23182,241.7910416667,-9.34505
image.i.RACS_1620+32.SB20537.cont.taylor.0.restored.conv.fits,20537,245.1724125,32.60906666667
image.i.RACS_1622-23.SB21506.cont.taylor.0.restored.conv.fits,21506,245.7142833333,-23.32096388889
image.i.RACS_1626-84.SB22478.cont.taylor.0.restored.conv.fits,22478,246.5448583333,-84.1169525
image.i.RACS_1628+09.SB21865.cont.taylor.0.restored.conv.fits,21865,247.164175,9.342486111111
image.i.RACS_1632+14.SB21618.cont.taylor.0.restored.conv.fits,21618,248.1818166667,14.00634444444
image.i.RACS_1638-51.SB20438.cont.taylor.0.restored.conv.fits,20438,249.5454541667,-51.11844333333
image.i.RACS_1645+32.SB20673.cont.taylor.0.restored.conv.fits,20673,251.3793083333,32.60906666667
image.i.RACS_1711+09.SB21867.cont.taylor.0.restored.conv.fits,21867,257.9104458333,9.342486111111
image.i.RACS_1711-09.SB22884.cont.taylor.0.restored.conv.fits,22884,257.9104458333,-9.34505
image.i.RACS_1724+28.SB20746.cont.taylor.0.restored.conv.fits,20746,261.0,27.96694555556
image.i.RACS_1726+18.SB20815.cont.taylor.0.restored.conv.fits,20815,261.5625,18.66515833333
image.i.RACS_1727-37.SB20441.cont.taylor.0.restored.conv.fits,20441,261.8181791667,-37.24848888889
image.i.RACS_1735-32.SB20442.cont.taylor.0.restored.conv.fits,20442,263.7931,-32.61161944444
image.i.RACS_1738+14.SB21621.cont.taylor.0.restored.conv.fits,21621,264.5454541667,14.00634444444
image.i.RACS_1738-14.SB22481.cont.taylor.0.restored.conv.fits,22481,264.5454541667,-14.00890555556
image.i.RACS_1744+46.SB22882.cont.taylor.0.restored.conv.fits,22882,266.25,46.50041027778
image.i.RACS_1749-60.SB20396.cont.taylor.0.restored.conv.fits,20396,267.4285708333,-60.32171388889
image.i.RACS_1754+09.SB21869.cont.taylor.0.restored.conv.fits,21869,268.6567125,9.342486111111
image.i.RACS_1819+37.SB20676.cont.taylor.0.restored.conv.fits,20676,274.9090875,37.24593611111
image.i.RACS_1843-14.SB22562.cont.taylor.0.restored.conv.fits,22562,280.9090875,-14.00890555556
image.i.RACS_1844-46.SB20401.cont.taylor.0.restored.conv.fits,20401,281.25,-46.50296111111
image.i.RACS_1845-37.SB20318.cont.taylor.0.restored.conv.fits,20318,281.4545416667,-37.24848888889
image.i.RACS_1854-55.SB20361.cont.taylor.0.restored.conv.fits,20361,283.5,-55.72483611111
image.i.RACS_1855-69.SB21083.cont.taylor.0.restored.conv.fits,21083,283.84615,-69.47467222222
image.i.RACS_1856-18.SB22563.cont.taylor.0.restored.conv.fits,22563,284.0625,-18.66772027778
image.i.RACS_1859+00.SB21875.cont.taylor.0.restored.conv.fits,21875,284.7761166667,0.0
image.i.RACS_1909-41.SB20403.cont.taylor.0.restored.conv.fits,20403,287.3076916667,-41.87891111111
image.i.RACS_1912-37.SB20319.cont.taylor.0.restored.conv.fits,20319,288.0,-37.24848888889
image.i.RACS_1914+46.SB25485.cont.taylor.0.restored.conv.fits,25485,288.75,46.50041027778
image.i.RACS_1925-23.SB21935.cont.taylor.0.restored.conv.fits,21935,291.4285708333,-23.32096388889
image.i.RACS_1924-28.SB20405.cont.taylor.0.restored.conv.fits,20405,291.0,-27.9695
image.i.RACS_1927+14.SB21694.cont.taylor.0.restored.conv.fits,21694,291.8181791667,14.00634444444
image.i.RACS_1939+32.SB20680.cont.taylor.0.restored.conv.fits,20680,294.8275833333,32.60906666667
image.i.RACS_1941-18.SB22564.cont.taylor.0.restored.conv.fits,22564,295.3125,-18.66772027778
image.i.RACS_1942-04.SB21442.cont.taylor.0.restored.conv.fits,21442,295.5223875,-4.676341666667
image.i.RACS_1944+46.SB22818.cont.taylor.0.restored.conv.fits,22818,296.25,46.50041027778
image.i.RACS_1949+14.SB21695.cont.taylor.0.restored.conv.fits,21695,297.272725,14.00634444444
image.i.RACS_1950-69.SB20894.cont.taylor.0.restored.conv.fits,20894,297.6923041667,-69.47467222222
image.i.RACS_1953-60.SB20511.cont.taylor.0.restored.conv.fits,20511,298.2857125,-60.32171388889
image.i.RACS_2003-04.SB21443.cont.taylor.0.restored.conv.fits,21443,300.8955208333,-4.676341666667
image.i.RACS_2014+46.SB25488.cont.taylor.0.restored.conv.fits,25488,303.75,46.50041027778
image.i.RACS_2026-18.SB22487.cont.taylor.0.restored.conv.fits,22487,306.5625,-18.66772027778
image.i.RACS_2028-32.SB20367.cont.taylor.0.restored.conv.fits,20367,307.2413791667,-32.61161944444
image.i.RACS_2057+23.SB20826.cont.taylor.0.restored.conv.fits,20826,314.2857125,23.31840694444
image.i.RACS_2059+41.SB20280.cont.taylor.0.restored.conv.fits,20280,315.0,41.87635833333
image.i.RACS_2100+28.SB20751.cont.taylor.0.restored.conv.fits,20751,315.0,27.96694555556
image.i.RACS_2100-28.SB20324.cont.taylor.0.restored.conv.fits,20324,315.0,-27.9695
image.i.RACS_2108-04.SB21807.cont.taylor.0.restored.conv.fits,21807,317.014925,-4.676341666667
image.i.RACS_2124+28.SB20752.cont.taylor.0.restored.conv.fits,20752,321.0,27.96694555556
image.i.RACS_2124-28.SB20325.cont.taylor.0.restored.conv.fits,20325,321.0,-27.9695
image.i.RACS_2133+18.SB20829.cont.taylor.0.restored.conv.fits,20829,323.4375,18.66515833333
image.i.RACS_2129-81.SB21941.cont.taylor.0.restored.conv.fits,21941,322.4598458333,-81.14700555556
image.i.RACS_2133-18.SB21809.cont.taylor.0.restored.conv.fits,21809,323.4375,-18.66772027778
image.i.RACS_2141-69.SB21937.cont.taylor.0.restored.conv.fits,21937,325.3846125,-69.47467222222
image.i.RACS_2144+46.SB25493.cont.taylor.0.restored.conv.fits,25493,326.25,46.50041027778
image.i.RACS_2144+46.SB22895.cont.taylor.0.restored.conv.fits,22895,326.25,46.50041027778
image.i.RACS_2151-04.SB21380.cont.taylor.0.restored.conv.fits,21380,327.7611916667,-4.676341666667
image.i.RACS_2212+28.SB20687.cont.taylor.0.restored.conv.fits,20687,333.0,27.96694555556
image.i.RACS_2212-28.SB20413.cont.taylor.0.restored.conv.fits,20413,333.0,-27.9695
image.i.RACS_2218-18.SB21811.cont.taylor.0.restored.conv.fits,21811,334.6875,-18.66772027778
image.i.RACS_2218+18.SB20831.cont.taylor.0.restored.conv.fits,20831,334.6875,18.66515833333
image.i.RACS_2228-23.SB20329.cont.taylor.0.restored.conv.fits,20329,337.1428541667,-23.32096388889
image.i.RACS_2233-32.SB20415.cont.taylor.0.restored.conv.fits,20415,338.2758583333,-32.61161944444
image.i.RACS_2234+09.SB29574.cont.taylor.0.restored.conv.fits,29574,338.5074625,9.342486111111
image.i.RACS_2234-09.SB21450.cont.taylor.0.restored.conv.fits,21450,338.5074625,-9.34505
image.i.RACS_2243+14.SB20832.cont.taylor.0.restored.conv.fits,20832,340.9090875,14.00634444444
image.i.RACS_2251-23.SB20330.cont.taylor.0.restored.conv.fits,20330,342.8571416667,-23.32096388889
image.i.RACS_2257+32.SB20619.cont.taylor.0.restored.conv.fits,20619,344.4827583333,32.60906666667
image.i.RACS_2303+18.SB20759.cont.taylor.0.restored.conv.fits,20759,345.9375,18.66515833333
image.i.RACS_2300+28.SB20689.cont.taylor.0.restored.conv.fits,20689,345.0,27.96694555556
image.i.RACS_2314+46.SB22899.cont.taylor.0.restored.conv.fits,22899,348.75,46.50041027778
image.i.RACS_2317-04.SB20459.cont.taylor.0.restored.conv.fits,20459,349.2537291667,-4.676341666667
image.i.RACS_2333-37.SB21097.cont.taylor.0.restored.conv.fits,21097,353.4545416667,-37.24848888889
image.i.RACS_2344+46.SB25499.cont.taylor.0.restored.conv.fits,25499,356.25,46.50041027778
image.i.RACS_2348+28.SB20624.cont.taylor.0.restored.conv.fits,20624,357.0,27.96694555556
image.i.RACS_0144-46.SB20565.cont.taylor.0.restored.conv.fits,20565,26.25,-46.50296111111
image.i.RACS_0148+28.SB20381.cont.taylor.0.restored.conv.fits,20381,27.0,27.96694555556
image.i.RACS_0200+14.SB20770.cont.taylor.0.restored.conv.fits,20770,30.0,14.00634444444
image.i.RACS_0210+37.SB20292.cont.taylor.0.restored.conv.fits,20292,32.72727083333,37.24593611111
image.i.RACS_0226-18.SB21643.cont.taylor.0.restored.conv.fits,21643,36.5625,-18.66772027778
image.i.RACS_0227-51.SB21594.cont.taylor.0.restored.conv.fits,21594,36.81817916667,-51.11844333333
image.i.RACS_0230-09.SB21049.cont.taylor.0.restored.conv.fits,21049,37.6119375,-9.34505
image.i.RACS_0244+46.SB22648.cont.taylor.0.restored.conv.fits,22648,41.25,46.50041027778
image.i.RACS_0230-81.SB21820.cont.taylor.0.restored.conv.fits,21820,37.54015,-81.14700555556
image.i.RACS_0303+37.SB20294.cont.taylor.0.restored.conv.fits,20294,45.81817916667,37.24593611111
image.i.RACS_0302+23.SB20502.cont.taylor.0.restored.conv.fits,20502,45.71428333333,23.31840694444
image.i.RACS_0311-18.SB21644.cont.taylor.0.restored.conv.fits,21644,47.8125,-18.66772027778
image.i.RACS_0317-55.SB33120.cont.taylor.0.restored.conv.fits,33120,49.5,-55.72483611111
image.i.RACS_0324+28.SB20343.cont.taylor.0.restored.conv.fits,20343,51.0,27.96694555556
image.i.RACS_0325-60.SB21891.cont.taylor.0.restored.conv.fits,21891,51.42857083333,-60.32171388889
image.i.RACS_0327-41.SB20967.cont.taylor.0.restored.conv.fits,20967,51.923075,-41.87891111111
image.i.RACS_0331-32.SB20571.cont.taylor.0.restored.conv.fits,20571,52.75861666667,-32.61161944444
image.i.RACS_0334+00.SB20472.cont.taylor.0.restored.conv.fits,20472,53.73134166667,0.0
image.i.RACS_0344+46.SB25446.cont.taylor.0.restored.conv.fits,25446,56.25,46.50041027778
image.i.RACS_0348+23.SB20520.cont.taylor.0.restored.conv.fits,20520,57.14285416667,23.31840694444
image.i.RACS_0354-55.SB21894.cont.taylor.0.restored.conv.fits,21894,58.5,-55.72483611111
image.i.RACS_0352-64.SB21946.cont.taylor.0.restored.conv.fits,21946,58.0645125,-64.90365555556
image.i.RACS_0013+41.SB20287.cont.taylor.0.restored.conv.fits,20287,3.4615375,41.87635833333
image.i.RACS_0016-51.SB20561.cont.taylor.0.restored.conv.fits,20561,4.090908333333,-51.11844333333
image.i.RACS_0032+14.SB20698.cont.taylor.0.restored.conv.fits,20698,8.181816666667,14.00634444444
image.i.RACS_0026+37.SB20288.cont.taylor.0.restored.conv.fits,20288,6.545454166667,37.24593611111
image.i.RACS_0032-14.SB21152.cont.taylor.0.restored.conv.fits,21152,8.181816666667,-14.00890555556
image.i.RACS_0042+09.SB20766.cont.taylor.0.restored.conv.fits,20766,10.74626666667,9.342486111111
image.i.RACS_0045+23.SB20627.cont.taylor.0.restored.conv.fits,20627,11.42857083333,23.31840694444
image.i.RACS_0056+18.SB20628.cont.taylor.0.restored.conv.fits,20628,14.0625,18.66515833333
image.i.RACS_0104-09.SB21154.cont.taylor.0.restored.conv.fits,21154,16.1194,-9.34505
image.i.RACS_0118+37.SB20290.cont.taylor.0.restored.conv.fits,20290,19.6363625,37.24593611111
image.i.RACS_0125-04.SB20465.cont.taylor.0.restored.conv.fits,20465,21.49253333333,-4.676341666667
image.i.RACS_0118-18.SB21104.cont.taylor.0.restored.conv.fits,21104,19.6875,-18.66772027778
image.i.RACS_0136-41.SB21102.cont.taylor.0.restored.conv.fits,21102,24.23076666667,-41.87891111111
image.i.RACS_0410+14.SB20708.cont.taylor.0.restored.conv.fits,20708,62.72727083333,14.00634444444
image.i.RACS_0417+04.SB21394.cont.taylor.0.restored.conv.fits,21394,64.47760833333,4.673775
image.i.RACS_0417+09.SB21395.cont.taylor.0.restored.conv.fits,21395,64.47760833333,9.342486111111
image.i.RACS_0421-37.SB20970.cont.taylor.0.restored.conv.fits,20970,65.45454166667,-37.24848888889
image.i.RACS_0432-14.SB21899.cont.taylor.0.restored.conv.fits,21899,68.18181666667,-14.00890555556
image.i.RACS_0444+46.SB22654.cont.taylor.0.restored.conv.fits,22654,71.25,46.50041027778
image.i.RACS_0448-60.SB22322.cont.taylor.0.restored.conv.fits,22322,72.0,-60.32171388889
image.i.RACS_0503+18.SB21112.cont.taylor.0.restored.conv.fits,21112,75.9375,18.66515833333
image.i.RACS_0510+32.SB20388.cont.taylor.0.restored.conv.fits,20388,77.58620416667,32.60906666667
image.i.RACS_0514-46.SB21898.cont.taylor.0.restored.conv.fits,21898,78.75,-46.50296111111
image.i.RACS_0522+09.SB21468.cont.taylor.0.restored.conv.fits,21468,80.5970125,9.342486111111
image.i.RACS_0526-73.SB22027.cont.taylor.0.restored.conv.fits,22027,81.6735625,-73.63677222222
image.i.RACS_0535+32.SB20526.cont.taylor.0.restored.conv.fits,20526,83.7931,32.60906666667
image.i.RACS_0544+46.SB25458.cont.taylor.0.restored.conv.fits,25458,86.25,46.50041027778
image.i.RACS_0559-69.SB22517.cont.taylor.0.restored.conv.fits,22517,90.0,-69.47467222222
image.i.RACS_0611+18.SB21401.cont.taylor.0.restored.conv.fits,21401,92.8125,18.66515833333
image.i.RACS_0624+32.SB20778.cont.taylor.0.restored.conv.fits,20778,96.20689583333,32.60906666667
image.i.RACS_0714+46.SB22665.cont.taylor.0.restored.conv.fits,22665,108.75,46.50041027778
image.i.RACS_0714-46.SB22037.cont.taylor.0.restored.conv.fits,22037,108.75,-46.50296111111
image.i.RACS_0734-72.SB22522.cont.taylor.0.restored.conv.fits,22522,113.70165,-72.32725555556
image.i.RACS_0739+32.SB20782.cont.taylor.0.restored.conv.fits,20782,114.8275833333,32.60906666667
image.i.RACS_0751-37.SB21908.cont.taylor.0.restored.conv.fits,21908,117.8181791667,-37.24848888889
image.i.RACS_0750-69.SB22523.cont.taylor.0.restored.conv.fits,22523,117.6923041667,-69.47467222222
image.i.RACS_0754-51.SB22330.cont.taylor.0.restored.conv.fits,22330,118.6363625,-51.11844333333
image.i.RACS_0827-51.SB22335.cont.taylor.0.restored.conv.fits,22335,126.8181791667,-51.11844333333
image.i.RACS_0835+00.SB21067.cont.taylor.0.restored.conv.fits,21067,128.9552208333,0.0
image.i.RACS_0857-04.SB21553.cont.taylor.0.restored.conv.fits,21553,134.3283541667,-4.676341666667
image.i.RACS_0908-23.SB20587.cont.taylor.0.restored.conv.fits,20587,137.1428541667,-23.32096388889
image.i.RACS_0929-81.SB22610.cont.taylor.0.restored.conv.fits,22610,142.4598458333,-81.14700555556
image.i.RACS_0936-37.SB21912.cont.taylor.0.restored.conv.fits,21912,144.0,-37.24848888889
image.i.RACS_0940-04.SB21555.cont.taylor.0.restored.conv.fits,21555,145.074625,-4.676341666667
image.i.RACS_0955+41.SB20651.cont.taylor.0.restored.conv.fits,20651,148.84615,41.87635833333
image.i.RACS_1003-64.SB29329.cont.taylor.0.restored.conv.fits,29329,150.9677416667,-64.90365555556
image.i.RACS_1002+37.SB20655.cont.taylor.0.restored.conv.fits,20655,150.5454541667,37.24593611111
image.i.RACS_1017-60.SB22341.cont.taylor.0.restored.conv.fits,22341,154.2857125,-60.32171388889
image.i.RACS_1023-04.SB21557.cont.taylor.0.restored.conv.fits,21557,155.8208916667,-4.676341666667
image.i.RACS_1023-04.SB21750.cont.taylor.0.restored.conv.fits,21750,155.8208916667,-4.676341666667
image.i.RACS_1050+41.SB20593.cont.taylor.0.restored.conv.fits,20593,162.6923041667,41.87635833333
image.i.RACS_1057+32.SB20725.cont.taylor.0.restored.conv.fits,20725,164.4827583333,32.60906666667
image.i.RACS_1106-04.SB21490.cont.taylor.0.restored.conv.fits,21490,166.5671625,-4.676341666667
image.i.RACS_1106-09.SB21491.cont.taylor.0.restored.conv.fits,21491,166.5671625,-9.34505
image.i.RACS_1114+46.SB25473.cont.taylor.0.restored.conv.fits,25473,168.75,46.50041027778
image.i.RACS_1122+32.SB20659.cont.taylor.0.restored.conv.fits,20659,170.6896541667,32.60906666667
image.i.RACS_1127+14.SB21422.cont.taylor.0.restored.conv.fits,21422,171.8181791667,14.00634444444
image.i.RACS_1127-14.SB21560.cont.taylor.0.restored.conv.fits,21560,171.8181791667,-14.00890555556
image.i.RACS_1144+46.SB25474.cont.taylor.0.restored.conv.fits,25474,176.25,46.50041027778
image.i.RACS_1149+09.SB20797.cont.taylor.0.restored.conv.fits,20797,177.3134291667,9.342486111111
image.i.RACS_1149-09.SB21425.cont.taylor.0.restored.conv.fits,21425,177.3134291667,-9.34505
image.i.RACS_1149-14.SB21561.cont.taylor.0.restored.conv.fits,21561,177.272725,-14.00890555556
image.i.RACS_1200-87.SB22615.cont.taylor.0.restored.conv.fits,22615,180.0,-87.66182777778
image.i.RACS_1210+09.SB20798.cont.taylor.0.restored.conv.fits,20798,182.6865666667,9.342486111111
image.i.RACS_1211+18.SB20660.cont.taylor.0.restored.conv.fits,20660,182.8125,18.66515833333
image.i.RACS_1232-04.SB20860.cont.taylor.0.restored.conv.fits,20860,188.0597,-4.676341666667
image.i.RACS_1239-37.SB21759.cont.taylor.0.restored.conv.fits,21759,189.8181791667,-37.24848888889
image.i.RACS_1253+00.SB21080.cont.taylor.0.restored.conv.fits,21080,193.4328333333,0.0
image.i.RACS_1254-14.SB21427.cont.taylor.0.restored.conv.fits,21427,193.6363625,-14.00890555556
image.i.RACS_1254-55.SB22052.cont.taylor.0.restored.conv.fits,22052,193.5,-55.72483611111
image.i.RACS_1301-60.SB22347.cont.taylor.0.restored.conv.fits,22347,195.4285708333,-60.32171388889
image.i.RACS_1305+37.SB20267.cont.taylor.0.restored.conv.fits,20267,196.3636333333,37.24593611111
image.i.RACS_1305-37.SB21679.cont.taylor.0.restored.conv.fits,21679,196.3636333333,-37.24848888889
image.i.RACS_1309+41.SB20211.cont.taylor.0.restored.conv.fits,20211,197.3076916667,41.87635833333
image.i.RACS_1309-41.SB21760.cont.taylor.0.restored.conv.fits,21760,197.3076916667,-41.87891111111
image.i.RACS_1315+00.SB21975.cont.taylor.0.restored.conv.fits,21975,198.8059666667,0.0
image.i.RACS_1316+14.SB20599.cont.taylor.0.restored.conv.fits,20599,199.0909083333,14.00634444444
image.i.RACS_1318+18.SB20529.cont.taylor.0.restored.conv.fits,20529,199.6875,18.66515833333
image.i.RACS_1318-18.SB23099.cont.taylor.0.restored.conv.fits,23099,199.6875,-18.66772027778
image.i.RACS_1331-37.SB21680.cont.taylor.0.restored.conv.fits,21680,202.9090875,-37.24848888889
image.i.RACS_1336+00.SB33330.cont.taylor.0.restored.conv.fits,33330,204.1791041667,0.0
image.i.RACS_1338-14.SB21429.cont.taylor.0.restored.conv.fits,21429,204.5454541667,-14.00890555556
image.i.RACS_1336+04.SB21976.cont.taylor.0.restored.conv.fits,21976,204.1791041667,4.673775
image.i.RACS_1342-23.SB40926.cont.taylor.0.restored.conv.fits,40926,205.7142833333,-23.32096388889
image.i.RACS_1354-51.SB22055.cont.taylor.0.restored.conv.fits,22055,208.6363625,-51.11844333333
image.i.RACS_1358+00.SB33423.cont.taylor.0.restored.conv.fits,33423,209.5522375,0.0
image.i.RACS_1358+04.SB21977.cont.taylor.0.restored.conv.fits,21977,209.5522375,4.673775
image.i.RACS_1404-41.SB22058.cont.taylor.0.restored.conv.fits,22058,211.1538458333,-41.87891111111
image.i.RACS_1415+46.SB20168.cont.taylor.0.restored.conv.fits,20168,213.75,46.50041027778
image.i.RACS_1419+04.SB21978.cont.taylor.0.restored.conv.fits,21978,214.9253708333,4.673775
image.i.RACS_1415-46.SB22057.cont.taylor.0.restored.conv.fits,22057,213.75,-46.50296111111
image.i.RACS_1419+09.SB21979.cont.taylor.0.restored.conv.fits,21979,214.9253708333,9.342486111111
image.i.RACS_1421-14.SB22877.cont.taylor.0.restored.conv.fits,22877,215.4545416667,-14.00890555556
image.i.RACS_1419-04.SB22684.cont.taylor.0.restored.conv.fits,22684,214.9253708333,-4.676341666667
image.i.RACS_1442-55.SB22351.cont.taylor.0.restored.conv.fits,22351,220.5,-55.72483611111
image.i.RACS_1450+37.SB20306.cont.taylor.0.restored.conv.fits,20306,222.5454541667,37.24593611111
image.i.RACS_1459-41.SB22060.cont.taylor.0.restored.conv.fits,22060,225.0,-41.87891111111
image.i.RACS_1459-51.SB22475.cont.taylor.0.restored.conv.fits,22475,225.0,-51.11844333333
image.i.RACS_1505-60.SB24631.cont.taylor.0.restored.conv.fits,24631,226.2857125,-60.32171388889
image.i.RACS_1511-18.SB24628.cont.taylor.0.restored.conv.fits,24628,227.8125,-18.66772027778
image.i.RACS_1514-46.SB23863.cont.taylor.0.restored.conv.fits,23863,228.75,-46.50296111111
image.i.RACS_1515-72.SB24691.cont.taylor.0.restored.conv.fits,24691,228.8921125,-72.07375277778
image.i.RACS_1516+37.SB20534.cont.taylor.0.restored.conv.fits,20534,229.0909083333,37.24593611111
image.i.RACS_1527+14.SB21861.cont.taylor.0.restored.conv.fits,21861,231.8181791667,14.00634444444
image.i.RACS_1545-04.SB41509.cont.taylor.0.restored.conv.fits,41509,236.4179083333,-4.676341666667
image.i.RACS_1554-55.SB22178.cont.taylor.0.restored.conv.fits,22178,238.5,-55.72483611111
image.i.RACS_1556-18.SB23870.cont.taylor.0.restored.conv.fits,23870,239.0625,-18.66772027778
image.i.RACS_1614+46.SB25655.cont.taylor.0.restored.conv.fits,25655,243.75,46.50041027778
image.i.RACS_1625-72.SB21432.cont.taylor.0.restored.conv.fits,21432,246.2983458333,-72.32725555556
image.i.RACS_1650+00.SB21989.cont.taylor.0.restored.conv.fits,21989,252.5373125,0.0
image.i.RACS_1654+14.SB21619.cont.taylor.0.restored.conv.fits,21619,253.6363625,14.00634444444
image.i.RACS_1650-04.SB22881.cont.taylor.0.restored.conv.fits,22881,252.5373125,-4.676341666667
image.i.RACS_1708-23.SB21508.cont.taylor.0.restored.conv.fits,21508,257.1428541667,-23.32096388889
image.i.RACS_1710-32.SB21435.cont.taylor.0.restored.conv.fits,21435,257.5862041667,-32.61161944444
image.i.RACS_1716-14.SB22971.cont.taylor.0.restored.conv.fits,22971,259.0909083333,-14.00890555556
image.i.RACS_1753+37.SB20486.cont.taylor.0.restored.conv.fits,20486,268.3636333333,37.24593611111
image.i.RACS_1754+04.SB21932.cont.taylor.0.restored.conv.fits,21932,268.6567125,4.673775
