File Name,Subdirectory,Proportion
crossmatch-result-20638.txt,"20638,",94.94
crossmatch-result-21608.txt,"21608,",93.97
crossmatch-result-21738.txt,"21738,",93.91
crossmatch-result-20642.txt,"20642,",83.21
crossmatch-result-20586.txt,"20586,",94.36
crossmatch-result-21078.txt,"21078,",92.72
crossmatch-result-21670.txt,"21670,",93.34
crossmatch-result-22115.txt,"22115,",93.71
crossmatch-result-21921.txt,"21921,",95.2
crossmatch-result-29382.txt,"29382,",93.12
crossmatch-result-20451.txt,"20451,",95.08
crossmatch-result-22449.txt,"22449,",93.25
crossmatch-result-20383.txt,"20383,",92.07
crossmatch-result-20707.txt,"20707,",94.81
crossmatch-result-21171.txt,"21171,",94.48
crossmatch-result-22332.txt,"22332,",96.56
crossmatch-result-21420.txt,"21420,",95.04
crossmatch-result-21960.txt,"21960,",94.17
crossmatch-result-21740.txt,"21740,",93.37
crossmatch-result-21607.txt,"21607,",94.61
crossmatch-result-21915.txt,"21915,",94.15
crossmatch-result-21489.txt,"21489,",94.79
crossmatch-result-22345.txt,"22345,",93.54
crossmatch-result-23181.txt,"23181,",93.25
crossmatch-result-23183.txt,"23183,",94.44
crossmatch-result-20746.txt,"20746,",93.57
crossmatch-result-20815.txt,"20815,",94.88
crossmatch-result-21869.txt,"21869,",95.14
crossmatch-result-20676.txt,"20676,",87.88
crossmatch-result-21695.txt,"21695,",94.62
crossmatch-result-20325.txt,"20325,",93.24
crossmatch-result-25493.txt,"25493,",87.6
crossmatch-result-21811.txt,"21811,",93.77
crossmatch-result-20381.txt,"20381,",93.23
crossmatch-result-20770.txt,"20770,",94.45
crossmatch-result-21644.txt,"21644,",93.77
crossmatch-result-20561.txt,"20561,",94.31
crossmatch-result-20288.txt,"20288,",88.33
crossmatch-result-20520.txt,"20520,",95.12
crossmatch-result-20287.txt,"20287,",84.11
crossmatch-result-20465.txt,"20465,",94.48
crossmatch-result-20708.txt,"20708,",95.13
crossmatch-result-21104.txt,"21104,",92.78
crossmatch-result-22027.txt,"22027,",95.97
crossmatch-result-22330.txt,"22330,",96.12
crossmatch-result-21553.txt,"21553,",93.75
crossmatch-result-29329.txt,"29329,",95.54
crossmatch-result-21422.txt,"21422,",94.91
crossmatch-result-20797.txt,"20797,",95.49
crossmatch-result-25474.txt,"25474,",89.86
crossmatch-result-20860.txt,"20860,",94.6
crossmatch-result-20798.txt,"20798,",95.7
crossmatch-result-22052.txt,"22052,",95.79
crossmatch-result-22347.txt,"22347,",91.46
crossmatch-result-22877.txt,"22877,",93.68
crossmatch-result-22684.txt,"22684,",93.07
crossmatch-result-41509.txt,"41509,",94.16
crossmatch-result-22971.txt,"22971,",90.53
crossmatch-result-21512.txt,"21512,",85.08
crossmatch-result-20516.txt,"20516,",93.5
crossmatch-result-21701.txt,"21701,",92.72
crossmatch-result-20412.txt,"20412,",93.74
crossmatch-result-21145.txt,"21145,",95.42
crossmatch-result-21148.txt,"21148,",95.27
crossmatch-result-20691.txt,"20691,",94.71
crossmatch-result-20429.txt,"20429,",94.65
crossmatch-result-21199.txt,"21199,",95.48
crossmatch-result-21388.txt,"21388,",93.6
crossmatch-result-25440.txt,"25440,",87.88
crossmatch-result-20911.txt,"20911,",94.8
crossmatch-result-20426.txt,"20426,",94.32
crossmatch-result-29380.txt,"29380,",95.56
crossmatch-result-20468.txt,"20468,",94.63
crossmatch-result-22028.txt,"22028,",90.46
crossmatch-result-21735.txt,"21735,",93.33
crossmatch-result-21959.txt,"21959,",91.39
crossmatch-result-20795.txt,"20795,",95.54
crossmatch-result-20731.txt,"20731,",95.08
crossmatch-result-21077.txt,"21077,",95.11
crossmatch-result-22050.txt,"22050,",95.11
crossmatch-result-22348.txt,"22348,",92.79
crossmatch-result-22875.txt,"22875,",92.69
crossmatch-result-22878.txt,"22878,",93.57
crossmatch-result-20603.txt,"20603,",93.77
crossmatch-result-21987.txt,"21987,",92.28
crossmatch-result-21697.txt,"21697,",95.53
crossmatch-result-20366.txt,"20366,",95.56
crossmatch-result-20823.txt,"20823,",93.69
crossmatch-result-21703.txt,"21703,",93.11
crossmatch-result-25491.txt,"25491,",87.06
crossmatch-result-20453.txt,"20453,",94.09
crossmatch-result-21881.txt,"21881,",93.09
crossmatch-result-20557.txt,"20557,",94.62
crossmatch-result-21041.txt,"21041,",94.02
crossmatch-result-25442.txt,"25442,",85.61
crossmatch-result-20259.txt,"20259,",82.74
crossmatch-result-20522.txt,"20522,",93.16
crossmatch-result-21649.txt,"21649,",91.34
crossmatch-result-21605.txt,"21605,",94.0
crossmatch-result-21484.txt,"21484,",92.43
crossmatch-result-21486.txt,"21486,",94.63
crossmatch-result-21917.txt,"21917,",94.4
crossmatch-result-20856.txt,"20856,",94.58
crossmatch-result-22472.txt,"22472,",91.49
crossmatch-result-20480.txt,"20480,",84.64
crossmatch-result-22066.txt,"22066,",94.72
crossmatch-result-20674.txt,"20674,",93.71
crossmatch-result-20817.txt,"20817,",91.82
crossmatch-result-20821.txt,"20821,",93.39
crossmatch-result-20952.txt,"20952,",94.53
crossmatch-result-21698.txt,"21698,",93.63
crossmatch-result-20327.txt,"20327,",93.25
crossmatch-result-21092.txt,"21092,",95.2
crossmatch-result-21883.txt,"21883,",93.52
crossmatch-result-21813.txt,"21813,",93.38
crossmatch-result-21455.txt,"21455,",94.67
crossmatch-result-21106.txt,"21106,",94.67
crossmatch-result-20424.txt,"20424,",93.75
crossmatch-result-20966.txt,"20966,",95.12
crossmatch-result-20640.txt,"20640,",84.32
crossmatch-result-21551.txt,"21551,",93.95
crossmatch-result-20589.txt,"20589,",94.58
crossmatch-result-21419.txt,"21419,",94.06
crossmatch-result-21850.txt,"21850,",93.84
crossmatch-result-21672.txt,"21672,",94.4
crossmatch-result-21075.txt,"21075,",94.02
crossmatch-result-20733.txt,"20733,",94.77
crossmatch-result-25871.txt,"25871,",86.42
crossmatch-result-20311.txt,"20311,",94.95
crossmatch-result-20514.txt,"20514,",95.03
crossmatch-result-21090.txt,"21090,",94.99
crossmatch-result-20410.txt,"20410,",92.3
crossmatch-result-21043.txt,"21043,",93.96
crossmatch-result-22025.txt,"22025,",94.92
crossmatch-result-20964.txt,"20964,",93.99
crossmatch-result-20467.txt,"20467,",95.26
crossmatch-result-20260.txt,"20260,",84.1
crossmatch-result-20637.txt,"20637,",94.38
crossmatch-result-20262.txt,"20262,",83.97
crossmatch-result-21173.txt,"21173,",95.57
crossmatch-result-21742.txt,"21742,",94.5
crossmatch-result-20584.txt,"20584,",94.0
crossmatch-result-21852.txt,"21852,",93.69
crossmatch-result-20859.txt,"20859,",94.92
crossmatch-result-22470.txt,"22470,",94.99
crossmatch-result-24028.txt,"24028,",94.06
crossmatch-result-21985.txt,"21985,",92.82
crossmatch-result-20313.txt,"20313,",95.79
crossmatch-result-20744.txt,"20744,",93.93
crossmatch-result-25479.txt,"25479,",85.96
crossmatch-result-21510.txt,"21510,",93.91
crossmatch-result-20679.txt,"20679,",90.41
crossmatch-result-20364.txt,"20364,",95.04
crossmatch-result-29427.txt,"29427,",95.75
crossmatch-result-21631.txt,"21631,",95.99
crossmatch-result-21633.txt,"21633,",95.35
crossmatch-result-40997.txt,"40997,",94.97
crossmatch-result-20328.txt,"20328,",92.82
crossmatch-result-20285.txt,"20285,",82.04
crossmatch-result-20558.txt,"20558,",94.05
crossmatch-result-21457.txt,"21457,",94.63
crossmatch-result-21109.txt,"21109,",93.79
crossmatch-result-21385.txt,"21385,",93.18
crossmatch-result-22444.txt,"22444,",92.05
crossmatch-result-21954.txt,"21954,",95.02
crossmatch-result-21956.txt,"21956,",93.11
crossmatch-result-22661.txt,"22661,",85.38
crossmatch-result-21962.txt,"21962,",92.33
crossmatch-result-21923.txt,"21923,",95.08
crossmatch-result-21918.txt,"21918,",94.73
crossmatch-result-20601.txt,"20601,",93.93
crossmatch-result-22117.txt,"22117,",95.17
crossmatch-result-23871.txt,"23871,",91.93
crossmatch-result-20175.txt,"20175,",88.03
crossmatch-result-21864.txt,"21864,",95.21
crossmatch-result-20818.txt,"20818,",93.49
crossmatch-result-22154.txt,"22154,",93.07
crossmatch-result-21147.txt,"21147,",94.96
crossmatch-result-20693.txt,"20693,",94.47
crossmatch-result-21039.txt,"21039,",94.76
crossmatch-result-20337.txt,"20337,",90.66
crossmatch-result-20297.txt,"20297,",90.37
crossmatch-result-20295.txt,"20295,",85.45
crossmatch-result-20342.txt,"20342,",89.14
crossmatch-result-29339.txt,"29339,",93.72
crossmatch-result-20666.txt,"20666,",95.58
crossmatch-result-21065.txt,"21065,",94.75
crossmatch-result-22462.txt,"22462,",92.76
crossmatch-result-21972.txt,"21972,",95.65
crossmatch-result-20303.txt,"20303,",86.52
crossmatch-result-22149.txt,"22149,",94.23
crossmatch-result-25704.txt,"25704,",87.14
crossmatch-result-20760.txt,"20760,",94.61
crossmatch-result-20301.txt,"20301,",81.85
crossmatch-result-20490.txt,"20490,",89.71
crossmatch-result-20681.txt,"20681,",91.42
crossmatch-result-20443.txt,"20443,",95.03
crossmatch-result-21949.txt,"21949,",94.62
crossmatch-result-20573.txt,"20573,",93.95
crossmatch-result-21397.txt,"21397,",95.4
crossmatch-result-21905.txt,"21905,",94.48
crossmatch-result-22454.txt,"22454,",94.7
crossmatch-result-22673.txt,"22673,",86.95
crossmatch-result-20650.txt,"20650,",85.1
crossmatch-result-21662.txt,"21662,",94.06
crossmatch-result-21293.txt,"21293,",95.16
crossmatch-result-21543.txt,"21543,",95.47
crossmatch-result-21835.txt,"21835,",93.1
crossmatch-result-22042.txt,"22042,",93.16
crossmatch-result-20762.txt,"20762,",94.35
crossmatch-result-20596.txt,"20596,",93.45
crossmatch-result-20165.txt,"20165,",82.71
crossmatch-result-21500.txt,"21500,",92.11
crossmatch-result-20807.txt,"20807,",94.19
crossmatch-result-21618.txt,"21618,",92.45
crossmatch-result-20441.txt,"20441,",87.29
crossmatch-result-21621.txt,"21621,",94.1
crossmatch-result-22882.txt,"22882,",85.13
crossmatch-result-22564.txt,"22564,",91.52
crossmatch-result-22487.txt,"22487,",92.99
crossmatch-result-20831.txt,"20831,",96.51
crossmatch-result-20759.txt,"20759,",92.27
crossmatch-result-22648.txt,"22648,",81.73
crossmatch-result-21891.txt,"21891,",95.81
crossmatch-result-21946.txt,"21946,",94.07
crossmatch-result-20627.txt,"20627,",92.95
crossmatch-result-20571.txt,"20571,",95.03
crossmatch-result-20628.txt,"20628,",95.86
crossmatch-result-21395.txt,"21395,",94.22
crossmatch-result-22322.txt,"22322,",95.23
crossmatch-result-22037.txt,"22037,",95.25
crossmatch-result-21067.txt,"21067,",95.25
crossmatch-result-21750.txt,"21750,",94.77
crossmatch-result-21908.txt,"21908,",94.51
crossmatch-result-21080.txt,"21080,",94.96
crossmatch-result-20599.txt,"20599,",94.74
crossmatch-result-20168.txt,"20168,",87.22
crossmatch-result-23863.txt,"23863,",93.7
crossmatch-result-21432.txt,"21432,",95.51
crossmatch-result-22566.txt,"22566,",92.43
crossmatch-result-21766.txt,"21766,",89.13
crossmatch-result-20611.txt,"20611,",85.08
crossmatch-result-20901.txt,"20901,",94.8
crossmatch-result-21053.txt,"21053,",94.33
crossmatch-result-20374.txt,"20374,",88.83
crossmatch-result-20625.txt,"20625,",93.6
crossmatch-result-21590.txt,"21590,",95.76
crossmatch-result-21893.txt,"21893,",95.56
crossmatch-result-25452.txt,"25452,",92.6
crossmatch-result-21398.txt,"21398,",93.64
crossmatch-result-21404.txt,"21404,",95.3
crossmatch-result-22460.txt,"22460,",94.73
crossmatch-result-21842.txt,"21842,",93.21
crossmatch-result-20721.txt,"20721,",91.14
crossmatch-result-20787.txt,"20787,",92.65
crossmatch-result-20391.txt,"20391,",94.01
crossmatch-result-20475.txt,"20475,",94.82
crossmatch-result-20478.txt,"20478,",90.74
crossmatch-result-20805.txt,"20805,",94.76
crossmatch-result-29341.txt,"29341,",94.05
crossmatch-result-24630.txt,"24630,",95.31
crossmatch-result-21685.txt,"21685,",93.05
crossmatch-result-22355.txt,"22355,",94.2
crossmatch-result-20509.txt,"20509,",93.44
crossmatch-result-20400.txt,"20400,",95.17
crossmatch-result-21997.txt,"21997,",87.45
crossmatch-result-21876.txt,"21876,",93.15
crossmatch-result-22488.txt,"22488,",91.25
crossmatch-result-29572.txt,"29572,",96.16
crossmatch-result-29442.txt,"29442,",95.38
crossmatch-result-21541.txt,"21541,",95.48
crossmatch-result-21473.txt,"21473,",94.8
crossmatch-result-22456.txt,"22456,",94.45
crossmatch-result-21907.txt,"21907,",94.88
crossmatch-result-22040.txt,"22040,",95.2
crossmatch-result-25466.txt,"25466,",86.98
crossmatch-result-20788.txt,"20788,",90.52
crossmatch-result-20723.txt,"20723,",90.47
crossmatch-result-21970.txt,"21970,",94.11
crossmatch-result-21752.txt,"21752,",93.68
crossmatch-result-20477.txt,"20477,",93.95
crossmatch-result-20530.txt,"20530,",94.45
crossmatch-result-41287.txt,"41287,",91.14
crossmatch-result-24632.txt,"24632,",95.15
crossmatch-result-21687.txt,"21687,",94.88
crossmatch-result-21933.txt,"21933,",95.21
crossmatch-result-21874.txt,"21874,",91.79
crossmatch-result-20272.txt,"20272,",95.66
crossmatch-result-21995.txt,"21995,",94.47
crossmatch-result-21803.txt,"21803,",94.48
crossmatch-result-22485.txt,"22485,",93.14
crossmatch-result-21372.txt,"21372,",95.61
crossmatch-result-21447.txt,"21447,",96.14
crossmatch-result-21879.txt,"21879,",92.99
crossmatch-result-21155.txt,"21155,",93.87
crossmatch-result-20340.txt,"20340,",92.13
crossmatch-result-21051.txt,"21051,",94.24
crossmatch-result-20298.txt,"20298,",85.03
crossmatch-result-20376.txt,"20376,",89.06
crossmatch-result-21471.txt,"21471,",91.47
crossmatch-result-20151.txt,"20151,",87.58
crossmatch-result-21837.txt,"21837,",94.09
crossmatch-result-22525.txt,"22525,",91.85
crossmatch-result-21840.txt,"21840,",94.22
crossmatch-result-21409.txt,"21409,",95.35
crossmatch-result-22459.txt,"22459,",92.41
crossmatch-result-20785.txt,"20785,",92.58
crossmatch-result-21333.txt,"21333,",94.35
crossmatch-result-33102.txt,"33102,",92.48
crossmatch-result-20669.txt,"20669,",88.57
crossmatch-result-21998.txt,"21998,",93.81
crossmatch-result-21764.txt,"21764,",94.7
crossmatch-result-21931.txt,"21931,",94.85
crossmatch-result-20898.txt,"20898,",95.84
crossmatch-result-20756.txt,"20756,",94.38
crossmatch-result-20903.txt,"20903,",94.05
crossmatch-result-21445.txt,"21445,",93.75
crossmatch-result-20833.txt,"20833,",94.39
crossmatch-result-20504.txt,"20504,",92.08
crossmatch-result-20338.txt,"20338,",90.82
crossmatch-result-21592.txt,"21592,",95.17
crossmatch-result-21534.txt,"21534,",94.49
crossmatch-result-20715.txt,"20715,",88.94
crossmatch-result-21659.txt,"21659,",93.33
crossmatch-result-22035.txt,"22035,",95.89
crossmatch-result-22038.txt,"22038,",95.43
crossmatch-result-20717.txt,"20717,",88.95
crossmatch-result-20718.txt,"20718,",87.77
crossmatch-result-20846.txt,"20846,",95.53
crossmatch-result-22609.txt,"22609,",95.7
crossmatch-result-20652.txt,"20652,",83.54
crossmatch-result-21496.txt,"21496,",93.13
crossmatch-result-20167.txt,"20167,",84.52
crossmatch-result-20532.txt,"20532,",93.21
crossmatch-result-20664.txt,"20664,",90.76
crossmatch-result-23822.txt,"23822,",95.71
crossmatch-result-20808.txt,"20808,",94.05
crossmatch-result-21617.txt,"21617,",93.94
crossmatch-result-20439.txt,"20439,",93.06
crossmatch-result-20754.txt,"20754,",96.02
crossmatch-result-21448.txt,"21448,",94.18
crossmatch-result-21654.txt,"21654,",94.3
crossmatch-result-21656.txt,"21656,",93.83
crossmatch-result-21660.txt,"21660,",92.79
crossmatch-result-21406.txt,"21406,",94.89
crossmatch-result-20844.txt,"20844,",93.68
crossmatch-result-21838.txt,"21838,",93.15
crossmatch-result-21068.txt,"21068,",94.22
crossmatch-result-20849.txt,"20849,",95.7
crossmatch-result-20594.txt,"20594,",87.19
crossmatch-result-21331.txt,"21331,",93.09
crossmatch-result-21494.txt,"21494,",93.36
crossmatch-result-20434.txt,"20434,",92.53
crossmatch-result-23101.txt,"23101,",93.93
crossmatch-result-21499.txt,"21499,",94.09
crossmatch-result-23861.txt,"23861,",92.38
crossmatch-result-21502.txt,"21502,",94.82
crossmatch-result-23179.txt,"23179,",94.39
crossmatch-result-22880.txt,"22880,",94.34
crossmatch-result-20436.txt,"20436,",95.12
crossmatch-result-21688.txt,"21688,",94.38
crossmatch-result-21623.txt,"21623,",95.37
crossmatch-result-20402.txt,"20402,",94.76
crossmatch-result-20613.txt,"20613,",88.67
crossmatch-result-20897.txt,"20897,",95.91
crossmatch-result-20683.txt,"20683,",92.27
