component_id,Content
match_ratio_SB_20770.txt,Matched A sources / Total A sources: 2869 / 3251 = 88.25%
match_ratio_SB_29382.txt,Matched A sources / Total A sources: 2686 / 3092 = 86.87%
match_ratio_SB_22449.txt,Matched A sources / Total A sources: 3193 / 3593 = 88.87%
match_ratio_SB_21740.txt,Matched A sources / Total A sources: 2696 / 3085 = 87.39%
match_ratio_SB_21959.txt,Matched A sources / Total A sources: 3011 / 3506 = 85.88%
match_ratio_SB_21608.txt,Matched A sources / Total A sources: 2849 / 3304 = 86.23%
match_ratio_SB_20589.txt,Matched A sources / Total A sources: 3143 / 3588 = 87.60%
match_ratio_SB_29329.txt,Matched A sources / Total A sources: 3207 / 3569 = 89.86%
match_ratio_SB_21672.txt,Matched A sources / Total A sources: 2955 / 3342 = 88.42%
match_ratio_SB_21489.txt,Matched A sources / Total A sources: 2924 / 3347 = 87.36%
match_ratio_SB_20856.txt,Matched A sources / Total A sources: 2852 / 3262 = 87.43%
match_ratio_SB_21852.txt,Matched A sources / Total A sources: 3275 / 3786 = 86.50%
match_ratio_SB_21565.txt,Matched A sources / Total A sources: 3369 / 3773 = 89.29%
match_ratio_SB_22347.txt,Matched A sources / Total A sources: 3087 / 3500 = 88.20%
match_ratio_SB_22470.txt,Matched A sources / Total A sources: 3200 / 3512 = 91.12%
match_ratio_SB_22875.txt,Matched A sources / Total A sources: 2886 / 3363 = 85.82%
match_ratio_SB_25871.txt,Matched A sources / Total A sources: 1291 / 2879 = 44.84%
match_ratio_SB_23181.txt,Matched A sources / Total A sources: 2460 / 2802 = 87.79%
match_ratio_SB_23183.txt,Matched A sources / Total A sources: 2571 / 2903 = 88.56%
match_ratio_SB_20818.txt,Matched A sources / Total A sources: 3003 / 3293 = 91.19%
match_ratio_SB_20823.txt,Matched A sources / Total A sources: 2769 / 3075 = 90.05%
match_ratio_SB_20366.txt,Matched A sources / Total A sources: 3046 / 3431 = 88.78%
match_ratio_SB_21701.txt,Matched A sources / Total A sources: 2484 / 2860 = 86.85%
match_ratio_SB_20412.txt,Matched A sources / Total A sources: 3146 / 3602 = 87.34%
match_ratio_SB_21881.txt,Matched A sources / Total A sources: 3305 / 3707 = 89.16%
match_ratio_SB_21148.txt,Matched A sources / Total A sources: 2687 / 3081 = 87.21%
match_ratio_SB_25440.txt,Matched A sources / Total A sources: 1015 / 2724 = 37.26%
match_ratio_SB_21109.txt,Matched A sources / Total A sources: 2965 / 3321 = 89.28%
match_ratio_SB_21644.txt,Matched A sources / Total A sources: 2758 / 3150 = 87.56%
match_ratio_SB_20635.txt,Matched A sources / Total A sources: 2897 / 3231 = 89.66%
match_ratio_SB_20707.txt,Matched A sources / Total A sources: 3069 / 3397 = 90.34%
match_ratio_SB_21607.txt,Matched A sources / Total A sources: 2698 / 3077 = 87.68%
match_ratio_SB_20642.txt,Matched A sources / Total A sources: 2259 / 3199 = 70.62%
match_ratio_SB_20584.txt,Matched A sources / Total A sources: 3159 / 3577 = 88.31%
